ID,GP,PTS,REB,AST,STL,BLK,TO,FG%,3P%,FT%,FGM,FGA,3PM,3PA,FTM,FTA,OR,DR,OR%,TO%,AST/TO,PF,SC_EFF,SH_EFF,FT_RATE,PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_FG%,OPP_3P%,OPP_FT%,OPP_FGM,OPP_FGA,OPP_3PM,OPP_3PA,OPP_FTM,OPP_FTA,OPP_OR,OPP_DR,OPP_OR%,OPP_TO%,OPP_AST/TO,OPP_PF,OPP_SC_EFF,OPP_SH_EFF,OPP_FT_RATE,OFF_EFF,DEF_EFF,NET_RTG,EFF_FG%,4FAC,OPP_EFF_FG%
24,24.0,78.25,35.541668,17.208334,5.0833335,3.0416667,13.333333,47.37578630447388,38.95446956157684,75.32133460044861,28.208334,59.541668,9.625,24.708334,12.208333,16.208334,7.7083335,27.833334,0.24601063,0.16665277207477394,1.290625,15.583333,1.3142058,0.5545836,0.27221833960042907,1014.5558003824656,76.166664,34.791668,12.416667,7.2083335,2.75,10.791667,44.6113646030426,34.581103920936584,68.02030205726624,28.458334,63.791668,8.083333,23.375,11.166667,16.416666,9.5,25.291666,0.2688679,0.13191671606431069,1.1505791,16.541666,1.1939908,0.50947094,0.2573481226419726,7.712734969382802,7.507390325035529,0.20534464434727262,0.5545836236902197,0.35353151943484573,0.5094709312194188
399,25.0,78.16,36.32,13.36,8.48,3.2,13.52,44.38166916370392,32.25255906581879,71.19675278663635,28.28,63.72,7.56,23.44,14.04,19.72,11.36,24.96,0.32054177,0.1573615404670565,0.9881657,19.0,1.2266165,0.5031387,0.30947897049591966,1033.2397925582434,77.76,35.64,13.2,7.52,4.52,12.92,46.198830008506775,28.146451711654663,71.76259160041809,28.44,61.56,4.92,17.48,15.96,22.24,10.12,25.52,0.30555555,0.15332472562943833,1.0216718,16.32,1.2631578,0.5019493,0.3612735542560104,7.564555736522714,7.525842554657195,0.03871318186551953,0.5031387319522913,0.35112607747206864,0.5019493177387915
270,26.0,78.15385,38.576923,13.807693,6.1538463,4.5384617,12.807693,43.9486563205719,32.62839913368225,71.05262875556946,27.653847,62.923077,8.307693,25.461538,14.538462,20.461538,13.653846,24.923077,0.38713196,0.15115203069114244,1.078078,17.73077,1.2420537,0.5055012,0.3251833663506316,984.9924858248274,78.80769,36.807693,15.230769,7.1923075,4.3846154,11.961538,43.82716119289398,35.6097549200058,75.78558325767517,27.307692,62.307693,8.423077,23.653847,15.769231,20.807692,12.115385,24.692308,0.34615386,0.143381398058318,1.2733119,17.76923,1.2648149,0.5058642,0.33395060863511666,7.934461544095374,8.000841745915132,-0.0663802018197579,0.5055012408245706,0.3661924009552086,0.5058641875891633
36,25.0,78.04,32.0,19.16,7.16,3.24,10.36,50.0,36.281588673591614,76.47058963775635,28.24,56.48,8.04,22.16,13.52,17.68,7.2,24.8,0.2549575,0.1388382614662178,1.8494209,16.52,1.381728,0.57117563,0.31303116147308785,835.3295480661639,68.36,32.64,11.8,5.44,2.6,12.64,43.688639998435974,32.72727131843567,74.68982338905334,24.92,57.04,6.48,19.8,12.04,16.12,9.36,23.28,0.29140723,0.16464164391555342,0.9335443,16.52,1.1984572,0.49368864,0.28260869565217395,9.342420626765461,8.183596540821206,1.1588240859442553,0.5711756373937678,0.36112599454502475,0.49368863955119224
2390,25.0,77.92,37.32,14.64,7.28,3.36,12.48,46.80289924144745,36.666667461395264,76.80798172950745,28.4,60.68,8.8,24.0,12.32,16.04,9.76,27.56,0.3023544,0.1555768310196266,1.1730769,12.88,1.2841134,0.5405405,0.2643375082399472,950.938997219186,72.04,34.4,15.36,7.24,3.48,11.88,42.72959232330322,31.21469020843506,71.6417908668518,26.8,62.72,8.84,28.32,9.6,13.4,10.2,24.2,0.28396437,0.14758497316636854,1.2929293,15.24,1.1485969,0.49776787,0.2136479591836735,8.194006158950266,7.575669965230714,0.6183361937195526,0.5405405405405405,0.3552319302071149,0.49776785714285715
99,24.0,77.833336,35.833332,12.291667,8.5,3.75,13.041667,46.17036581039429,35.70093512535095,72.20149040222168,26.875,58.208332,7.9583335,22.291666,16.125,22.333334,10.25,25.583334,0.32712767,0.160855985450046,0.942492,18.0,1.337151,0.5300644,0.38367933305493107,921.0449587336269,74.791664,35.916668,12.875,8.125,4.0833335,13.416667,42.07988977432251,33.8709682226181,75.0,25.458334,60.5,8.75,25.833334,15.125,20.166666,12.083333,23.833334,0.3448276,0.16205661303922858,0.95962733,17.375,1.2362258,0.49311295,0.33333332231404955,8.450546877430984,8.120305452063205,0.33024142536777923,0.5300644373386271,0.375217205256202,0.49311295867768595
2057,26.0,77.65385,33.153847,15.038462,7.6923075,2.9615386,12.576923,47.716742753982544,36.952999234199524,72.40663766860962,27.73077,58.115383,8.769231,23.73077,13.423077,18.538462,7.1153846,26.038462,0.23417722,0.1595059725357407,1.1957186,15.807693,1.3362012,0.55261415,0.31899406048825313,950.428300573514,77.53846,35.73077,15.615385,6.8076925,2.8076923,12.653846,45.83850800991058,33.483484387397766,72.374427318573,28.384615,61.923077,8.576923,25.615385,12.192307,16.846153,10.038462,25.692308,0.29931194,0.15433546516551808,1.2340425,16.923077,1.2521739,0.52763975,0.2720496754384476,8.170405905752343,8.158265063573044,0.012140842179299227,0.5526141933883495,0.35560672356251294,0.5276397440650438
2617,24.0,77.541664,37.083332,13.083333,9.166667,2.9166667,16.75,45.78313231468201,32.158589363098145,71.81664109230042,26.916666,58.791668,6.0833335,18.916666,17.625,24.541666,12.458333,24.625,0.39084968,0.1940004609478749,0.78109455,21.708334,1.3189228,0.5095677,0.41743442285053045,809.0959026287821,71.375,31.666666,12.0,8.25,3.4583333,17.791666,41.33738577365875,37.13693022727966,71.93548679351807,22.666666,54.833332,7.4583335,20.083334,18.583334,25.833334,9.916667,21.75,0.30829015,0.21182656646314918,0.67447305,20.833334,1.3016717,0.48138297,0.4711246436747634,9.583742019711668,8.821574768590475,0.762167251121193,0.5095676610161834,0.39311227907102164,0.4813829797904676
2603,25.0,77.52,35.88,14.84,7.04,3.84,11.28,45.21276652812958,36.65730357170105,73.37962985038757,27.2,60.16,10.44,28.48,12.68,17.28,9.92,25.96,0.30097088,0.14270677300514148,1.3156028,15.76,1.2885638,0.53889626,0.2872340425531915,886.7894647521254,71.32,35.36,14.16,6.96,3.88,12.6,41.32176339626312,33.578792214393616,69.51754093170166,24.76,59.92,9.12,27.16,12.68,18.24,11.08,24.28,0.31513083,0.1564331260801335,1.1238096,15.88,1.1902536,0.4893191,0.30440587449933243,8.741646476558934,8.042495184574086,0.6991512919848475,0.5388962765957448,0.35451448627256205,0.4893190921228304
2247,25.0,77.48,37.96,12.04,5.8,2.96,9.68,44.00749206542969,32.02725648880005,75.3333330154419,28.2,64.08,7.52,23.48,13.56,18.0,10.48,27.48,0.29208472,0.11851126346718902,1.2438016,18.0,1.2091136,0.49875155,0.2808988764044944,991.8490072954046,74.64,37.92,13.08,5.44,4.08,10.44,42.59621798992157,28.81646752357483,70.63062787055969,26.12,61.32,6.72,23.32,15.68,22.2,10.8,27.12,0.3068182,0.1280541654400942,1.2528735,15.88,1.2172211,0.4807567,0.36203522504892366,7.811672888726698,7.525338983151274,0.2863339055754244,0.4987515605493134,0.3296802155471968,0.4807566862361383
158,25.0,77.32,37.64,15.56,6.44,2.84,11.4,45.020464062690735,36.5177184343338,75.65392255783081,26.4,58.64,9.48,25.96,15.04,19.88,9.72,27.92,0.30148885,0.14469355428292918,1.3649123,15.52,1.3185539,0.53103685,0.33901773533424284,979.1211258093343,70.84,36.88,13.64,6.56,3.64,11.6,40.15199542045593,33.18318426609039,68.9486563205719,25.36,63.16,8.84,26.64,11.28,16.36,12.36,24.52,0.32698414,0.14153521786662504,1.1758621,16.36,1.121596,0.47150096,0.25902469917669413,7.896877920603322,7.2350599055294795,0.6618180150738429,0.5310368349249659,0.35973855284085504,0.4715009499683344
309,26.0,77.26923,34.46154,13.0,8.5,3.9230769,11.769231,46.15384638309479,36.30252182483673,73.76681566238403,28.153847,61.0,8.307693,22.884615,12.653846,17.153847,11.307693,23.153847,0.3442623,0.14653488282109958,1.1045752,18.038462,1.2667087,0.5296343,0.281210606557377,857.2466112688835,70.34615,34.423077,11.076923,6.4615383,3.8846154,15.0,44.95159089565277,25.701943039894104,70.56798338890076,25.0,55.615383,4.576923,17.807692,15.769231,22.346153,10.730769,23.692308,0.35050252,0.186456565009311,0.73846155,15.961538,1.2648686,0.4906639,0.40179806007988833,9.013652429098231,8.206057518953,0.807594910145232,0.5296343196721311,0.35952149955773394,0.4906639139750238
56,26.0,77.11539,35.692307,14.115385,5.230769,2.8461537,10.576923,46.20334506034851,36.936935782432556,77.45803594589233,27.615385,59.76923,9.461538,25.615385,12.423077,16.038462,10.115385,25.576923,0.31459332,0.13664732086020395,1.3345455,14.230769,1.2902188,0.54118407,0.26833977951531246,943.1919684818381,71.53846,34.192307,14.269231,5.923077,2.7307692,9.538462,43.22139322757721,33.118972182273865,70.02652287483215,26.73077,61.846153,7.923077,23.923077,10.153846,14.5,10.846154,23.346153,0.30887187,0.12265812670711482,1.4959677,15.653846,1.1567165,0.49626866,0.2344527395260947,8.176001553970497,7.5847189533588075,0.5912826006116898,0.5411840507230894,0.3538050814315836,0.496268676565865
161,26.0,77.11539,37.153847,15.346154,8.5,2.5769231,12.615385,42.37288236618042,33.28335881233215,70.79482674598694,26.923077,63.53846,8.538462,25.653847,14.730769,20.807692,11.192307,25.961538,0.30567226,0.1478783137170119,1.2164634,18.115385,1.2136804,0.4909201,0.327481843280432,958.3388740348173,78.5,39.576923,15.307693,7.076923,3.2307692,14.576923,45.012468099594116,36.11987233161926,70.22900581359863,27.76923,61.692307,8.807693,24.384615,14.153846,20.153847,11.115385,28.461538,0.3276644,0.17121740534115346,1.0501319,18.0,1.2724439,0.52150875,0.3266833091523064,8.046776781090728,8.191256989241994,-0.1444802081512666,0.4909201135816008,0.3435943523539581,0.5215087271740381
2031,26.0,77.11539,36.53846,14.461538,6.1153846,4.5,12.423077,45.96312642097473,33.52941274642944,73.34593534469604,27.807692,60.5,6.576923,19.615385,14.923077,20.346153,11.461538,25.076923,0.35058823,0.15173152594247266,1.1640867,18.346153,1.2746345,0.513986,0.3363000495867769,927.8353746890407,75.26923,35.5,12.384615,5.4615383,3.0384614,12.730769,43.35483908653259,32.474225759506226,74.9116599559784,25.846153,59.615383,7.269231,22.384615,16.307692,21.76923,11.346154,24.153847,0.33599088,0.15539614412241132,0.9728097,17.346153,1.2625806,0.49451613,0.3651612873140478,8.311322472032803,8.112347519108773,0.19897495292402922,0.5139860082644628,0.3640899382294199,0.49451613017398544
5,24.0,77.041664,38.583332,13.041667,6.75,4.5833335,11.833333,44.398340582847595,30.989012122154236,74.77954030036926,26.75,60.25,5.875,18.958334,17.666666,23.625,13.125,25.458334,0.39179105,0.14347201949389546,1.1021127,15.875,1.2786999,0.49273857,0.3921161825726141,947.5581607200974,75.041664,35.166668,13.166667,7.25,4.375,11.708333,44.23208236694336,33.763837814331055,72.03579545021057,27.0,61.041668,7.625,22.583334,13.416667,18.625,11.375,23.791666,0.33414933,0.14464553530612717,1.1245551,18.666666,1.2293515,0.50477815,0.3051194472601895,8.13054725226071,7.919478414176924,0.2110688380837864,0.4927385892116183,0.3701390779440133,0.5047781459707162
2305,25.0,77.0,36.0,19.92,7.64,3.88,11.64,50.0,34.703195095062256,73.7193763256073,28.84,57.68,6.08,17.52,13.24,17.96,7.92,28.08,0.2746186,0.1507334659373446,1.7113402,14.68,1.3349514,0.5527046,0.311373092926491,912.4026325321336,68.0,33.2,12.24,6.92,2.8,12.2,39.893969893455505,32.36245810985565,69.97635960578918,24.08,60.36,8.0,24.72,11.84,16.92,10.0,23.2,0.27563396,0.15249085054896705,1.0032787,16.28,1.1265739,0.46520874,0.2803180914512923,8.439256667454668,7.452850043985941,0.986406623468727,0.5527045769764216,0.3603948812138784,0.46520874751491054
2483,24.0,76.958336,34.5,14.208333,7.375,3.6666667,10.583333,45.6582635641098,36.49906814098358,70.67209482192993,27.166666,59.5,8.166667,22.375,14.458333,20.458334,10.041667,24.458334,0.31056702,0.13382225460394376,1.3425196,16.875,1.2934173,0.5252101,0.3438375462184874,847.6826627919988,72.5,33.875,12.458333,5.375,3.8333333,12.791667,45.1824814081192,35.09513735771179,71.6417908668518,25.791666,57.083332,6.9166665,19.708334,14.0,19.541666,9.041667,24.833334,0.28894806,0.1630065484345655,0.9739414,18.291666,1.2700729,0.51240873,0.34233576274068933,9.078672878188113,8.552728890456237,0.5259439877318766,0.5252100756302521,0.35722862983585996,0.5124087579540731
251,24.0,76.833336,35.166668,16.208334,6.9166665,4.9166665,11.916667,48.00853431224823,37.86008358001709,74.8792290687561,28.125,58.583332,7.6666665,20.25,12.916667,17.25,10.291667,24.875,0.3378933,0.15260170511719431,1.3601398,16.625,1.311522,0.54551923,0.29445235378554435,856.073438083899,67.791664,33.125,11.541667,6.5,3.7083333,12.958333,42.55628287792206,34.53724682331085,69.90740895271301,24.416666,57.375,6.375,18.458334,12.583333,18.0,10.625,22.5,0.32237673,0.16559464630088025,0.89067525,16.125,1.1815541,0.48111838,0.3137254901960784,8.975087017297458,7.918907535752337,1.0561794815451213,0.5455192144072651,0.36810462511003633,0.48111836165577343
2541,26.0,76.80769,38.96154,15.153846,4.8461537,2.7307692,13.269231,46.32258117198944,36.019736528396606,70.95435857772827,27.615385,59.615383,8.423077,23.384615,13.153846,18.538462,12.192307,26.76923,0.3810096,0.16373370305346704,1.1420289,17.576923,1.2883871,0.533871,0.31096775810364247,930.5803697558224,71.76923,32.153847,12.346154,7.269231,2.3846154,10.307693,41.68272316455841,31.516185402870178,72.1280574798584,24.961538,59.884617,7.1153846,22.576923,14.730769,20.423077,10.038462,22.115385,0.28744492,0.13018303835272638,1.1977612,17.576923,1.1984586,0.47623634,0.34104045451271736,8.253740622118839,7.712308612187008,0.5414320099318308,0.5338709893048913,0.3773289052008697,0.476236331276862
2717,26.0,76.80769,39.5,11.653846,4.4615383,3.6153846,10.230769,45.48848867416382,36.195287108421326,70.64017653465271,28.115385,61.807693,8.269231,22.846153,12.307693,17.423077,10.461538,29.038462,0.3105023,0.12835855097028542,1.1390977,16.653847,1.2426883,0.5217797,0.28189172179586125,972.3659246556164,68.92308,34.846153,8.884615,5.4615383,2.6923077,9.807693,41.18761718273163,33.33333432674408,69.3581759929657,25.076923,60.884617,5.8846154,17.653847,12.884615,18.576923,9.576923,25.26923,0.26745436,0.12435870444956079,0.90588236,16.5,1.1320277,0.46020216,0.3051168573500265,7.899051998063696,7.0881833939635985,0.8108686041000972,0.5217797159974892,0.34518574241094624,0.4602021344734747
149,25.0,76.8,34.56,15.16,4.8,3.12,9.76,47.73801565170288,34.65160131454468,78.92156839370728,28.28,59.24,7.36,21.24,12.88,16.32,8.72,25.84,0.28165373,0.12811627076638732,1.5532787,16.6,1.2964213,0.53950036,0.275489534098582,851.8541204811391,71.8,32.6,12.0,5.44,3.4,10.24,45.37166953086853,34.7921222448349,71.84873819351196,25.88,57.04,6.36,18.28,13.68,19.04,8.28,24.32,0.26572528,0.13534661421985367,1.171875,15.68,1.2587658,0.50946707,0.3338008415147265,9.01562816373093,8.428673205154698,0.5869549585762321,0.5395003376097232,0.3454833788502734,0.5094670406732118
2453,26.0,76.76923,36.153847,11.5,5.423077,3.3076923,10.884615,44.75524425506592,35.67567467689514,75.28957724571228,27.076923,60.5,7.6153846,21.346153,15.0,19.923077,10.115385,26.038462,0.30264673,0.13580175402055358,1.0565372,18.846153,1.2689129,0.5104895,0.32930705785123965,929.3607746898834,75.42308,35.846153,12.615385,5.576923,3.3461537,10.538462,43.72969567775726,33.21167826652527,70.29221057891846,25.884615,59.192307,7.0,21.076923,16.653847,23.692308,10.115385,25.73077,0.30369514,0.13147540945762032,1.1970803,17.653847,1.274204,0.49642625,0.40025991891142204,8.260433632527365,8.115586761789874,0.14484687073749036,0.5104895090909091,0.34807164681918795,0.4964262501206449
28,25.0,76.76,34.6,13.2,6.68,2.88,9.36,45.944103598594666,35.478806495666504,75.16340017318726,26.96,58.68,9.04,25.48,13.8,18.36,9.28,25.32,0.2925599,0.12296632614453273,1.4102564,15.72,1.3081118,0.536469,0.31288343558282206,855.0776309062798,67.8,34.56,12.4,4.28,3.68,12.16,43.05364489555359,33.5892528295517,69.43005323410034,25.04,58.16,7.0,20.84,10.72,15.44,9.96,24.6,0.30072463,0.1576894348078679,1.0197369,17.0,1.1657497,0.49071527,0.265474552957359,8.976962702046551,7.9291046273939045,1.0478580746526465,0.5364689843217451,0.35077367060225456,0.4907152682255846
2430,26.0,76.69231,36.076923,15.192307,6.6153846,2.6153846,10.692307,46.38243019580841,39.87915515899658,71.8826413154602,27.615385,59.53846,10.153846,25.461538,11.307693,15.730769,9.961538,26.115385,0.3120482,0.1385870059243036,1.4208633,17.576923,1.2881137,0.54909563,0.26421188925612116,846.8321124338156,70.69231,34.153847,11.538462,5.8846154,2.8846154,11.115385,40.824466943740845,32.45227634906769,73.1203019618988,23.615385,57.846153,8.5,26.192308,14.961538,20.461538,10.384615,23.76923,0.30337077,0.14256961366280704,1.0380623,15.846154,1.2220745,0.4817154,0.35372340145074127,9.056377158346592,8.347854192353267,0.7085229659933248,0.5490956265916183,0.35632642550614135,0.4817154392272205
201,25.0,76.68,36.44,13.92,6.28,3.36,12.44,47.31258749961853,34.322819113731384,74.33962225914001,26.76,56.56,7.4,21.56,15.76,21.2,9.88,26.56,0.33154362,0.15881932386885914,1.1189711,16.0,1.3557284,0.53854316,0.3748231966053748,865.4358712518953,66.6,31.4,11.08,7.0,3.8,11.72,40.36186635494232,28.893059492111206,76.13883018493652,23.2,57.48,6.16,21.32,14.04,18.44,8.96,22.44,0.2613769,0.15159040582769398,0.9453925,17.76,1.1586639,0.4572025,0.32080723729993044,8.860275214739902,7.6955442005956884,1.1647310141442135,0.5385431400282885,0.3776542904693364,0.45720250521920675
2599,25.0,76.68,39.36,15.32,6.92,5.16,11.6,44.04688477516174,32.96296298503876,70.361989736557,28.56,64.84,7.12,21.6,12.44,17.68,15.04,24.32,0.41455346,0.13773581321123923,1.3206897,17.84,1.1826034,0.49537322,0.27267119062307216,870.940242961087,70.96,34.28,13.04,6.64,3.12,13.16,42.72853136062622,33.33333432674408,73.35984110832214,24.68,57.76,6.84,20.52,14.76,20.12,10.96,23.32,0.33131802,0.16496851057001888,0.99088144,15.92,1.2285318,0.48649585,0.34833795013850416,8.804277976557573,8.147516499954685,0.6567614766028882,0.4953732264034546,0.35639461445765247,0.4864958448753463
2449,26.0,76.65385,34.807693,12.0,4.6153846,1.2692307,11.038462,47.56898880004883,38.60294222831726,71.27659320831299,27.846153,58.53846,8.076923,20.923077,12.884615,18.076923,8.692307,26.115385,0.283208,0.14237524363121198,1.087108,15.153846,1.3094612,0.54467803,0.30880421179511724,931.240476775142,74.5,33.03846,11.884615,5.1153846,4.0,9.961538,45.63972055912018,35.21400690078735,73.18181991577148,27.576923,60.423077,6.9615383,19.76923,12.384615,16.923077,8.269231,24.76923,0.25175643,0.12798971593559308,1.1930501,16.692308,1.2329726,0.5140038,0.2800763853850078,8.231370082349727,8.000081811090437,0.23128827125928986,0.5446780543936414,0.35642726443452716,0.5140038159592568
2567,25.0,76.64,39.84,16.2,8.64,5.08,11.4,45.9651380777359,34.56561863422394,69.31818127632141,28.48,61.96,7.48,21.64,12.2,17.6,13.76,26.08,0.41099164,0.14056026829749454,1.4210526,16.32,1.236927,0.5200129,0.28405422853453843,897.6132126535448,65.16,34.12,13.12,7.16,5.08,12.96,39.48264122009277,29.182156920433044,69.33333277702332,23.2,58.76,6.28,21.52,12.48,18.0,11.84,22.28,0.33295837,0.16273229532898045,1.0123457,14.84,1.1089176,0.44826412,0.3063308373042886,8.53819873856748,7.259251432738218,1.2789473058292629,0.5200129115558425,0.3679516939768914,0.4482641252552757
325,26.0,76.57692,35.5,13.076923,8.576923,4.3846154,10.730769,44.36964392662048,35.86337864398956,66.66666865348816,27.884615,62.846153,7.269231,20.26923,13.538462,20.307692,13.461538,22.038462,0.3850385,0.13005052770644598,1.218638,18.846153,1.2184823,0.50153,0.32313341438735316,851.9969391774574,73.69231,37.115383,13.346154,5.6538463,3.4230769,14.5,45.94045877456665,31.826400756835938,68.58168840408325,26.115385,56.846153,6.769231,21.26923,14.692307,21.423077,12.423077,24.692308,0.40425533,0.1795169725874245,0.9204244,17.153847,1.2963464,0.5189445,0.37686062942553034,8.987933697734828,8.649363232589156,0.338570465145672,0.501529990228678,0.35860234017618564,0.5189445361412582
52,24.0,76.541664,34.208332,12.458333,9.25,4.25,12.166667,45.0103223323822,32.043009996414185,68.96551847457886,27.25,60.541668,6.2083335,19.375,15.833333,22.958334,10.291667,23.916666,0.30913642,0.14692267494302086,1.0239726,20.5,1.2642808,0.50137645,0.3792154190399908,848.0036802062762,74.708336,36.666668,11.958333,5.9166665,2.625,15.041667,44.17404234409332,34.2803031206131,69.81450319290161,24.958334,56.5,7.5416665,22.0,17.25,24.708334,10.958333,25.708334,0.34742403,0.1825149678728032,0.79501384,19.25,1.3222713,0.50848085,0.4373156460176991,9.02610045057603,8.809907049203757,0.21619340137227283,0.5013764528258455,0.3559908467220921,0.5084808362831859
2463,26.0,76.53846,40.653847,13.807693,7.8461537,3.3461537,14.538462,46.36479616165161,32.17821717262268,68.1208074092865,27.961538,60.307693,5.0,15.538462,15.615385,22.923077,11.961538,28.692308,0.36979786,0.17117704901371805,0.94973546,20.461538,1.2691326,0.50510204,0.3801020377284205,925.4562420271336,72.73077,33.26923,13.961538,8.230769,3.3461537,13.346154,39.75749909877777,31.792718172073364,73.33333492279053,23.961538,60.26923,8.730769,27.461538,16.076923,21.923077,9.961538,23.307692,0.2743644,0.16029194679583067,1.0461096,19.307692,1.2067645,0.47000638,0.36375239902683343,8.270348885685722,7.85890965959551,0.411439226090212,0.5051020273649002,0.37580995085865265,0.47000637804730544
2440,25.0,76.52,34.96,14.8,6.32,3.72,9.6,47.24803566932678,34.10138189792633,70.99359035491943,26.44,55.96,5.92,17.36,17.72,24.96,9.24,25.72,0.31300813,0.12542068187044042,1.5416666,17.4,1.3674053,0.52537525,0.44603288062902074,811.7451461984541,66.8,33.84,12.76,5.04,2.52,12.44,41.35977327823639,32.20910727977753,68.05251836776733,23.36,56.48,7.64,23.72,12.44,18.28,9.92,23.92,0.29951692,0.16163569082366636,1.0257235,21.56,1.1827196,0.4812323,0.3236543909348442,9.426603948093398,8.22918379159225,1.1974201565011473,0.5253752680486061,0.3710118357814057,0.4812322946175638
2309,24.0,76.5,34.708332,12.958333,7.25,2.5833333,12.958333,44.49182748794556,35.688406229019165,76.33135914802551,26.083334,58.625,8.208333,23.0,16.125,21.125,11.166667,23.541666,0.3431498,0.16022008020368075,1.0,18.041666,1.3049041,0.51492536,0.3603411513859275,818.4630482137396,72.958336,33.208332,13.333333,7.0,3.2916667,14.083333,45.50147354602814,33.15412104129791,70.94017267227173,25.708334,56.5,7.7083335,23.25,13.833333,19.5,9.666667,23.541666,0.31393775,0.17790222400059888,0.9467456,18.625,1.2912979,0.5232301,0.34513274336283184,9.346787269988297,8.914065962932405,0.4327213070558926,0.514925381663113,0.3687063054240545,0.5232301017699116
189,24.0,76.458336,37.666668,11.916667,6.625,2.7083333,11.375,44.55922842025757,30.825689435005188,69.20222640037537,26.958334,60.5,7.0,22.708334,15.541667,22.458334,10.791667,26.875,0.32173914,0.13913238421969054,1.0476191,15.875,1.2637742,0.50344354,0.371212132231405,936.8831931216064,72.583336,35.5,12.625,6.375,3.5,12.125,44.771018624305725,36.270493268966675,66.40625,27.291666,60.958332,7.375,20.333334,10.625,16.0,9.25,26.25,0.27475247,0.15132920333368063,1.0412371,18.791666,1.190704,0.5082023,0.2624743734785919,8.160925135741632,7.7473196800723025,0.4136054556693294,0.5034435371900826,0.35619015876566645,0.508202324171206
2571,26.0,76.42308,36.03846,13.038462,6.4615383,3.5769231,11.576923,47.37183749675751,35.44715344905853,69.28251385688782,28.076923,59.26923,8.384615,23.653847,11.884615,17.153847,9.038462,27.0,0.28976572,0.1476764266324739,1.1262459,14.884615,1.2894225,0.54445165,0.2894224709853663,864.2906515889047,72.53846,34.53846,12.846154,6.769231,3.3076923,11.692307,41.885823011398315,35.374149680137634,75.47169923782349,25.115385,59.96154,10.0,28.26923,12.307693,16.307692,9.5,25.038462,0.27262694,0.14832450831347366,1.0986842,17.423077,1.2097498,0.502245,0.2719691989231764,8.84228932240612,8.392831724680338,0.4494575977257824,0.5444516572933376,0.3560662842232584,0.5022450223926871
2641,24.0,76.416664,35.083332,15.208333,5.875,2.9166667,10.625,46.176257729530334,37.5,77.3913025856018,26.416666,57.208332,8.75,23.333334,14.833333,19.166666,10.0,25.083334,0.32476318,0.13931381416018976,1.4313725,14.125,1.3357611,0.53823745,0.3350327711005453,861.3397232470525,67.666664,33.333332,11.583333,5.7083335,3.625,11.791667,42.179760336875916,33.0341100692749,69.46778893470764,24.833334,58.875,7.6666665,23.208334,10.333333,14.875,10.958333,22.375,0.32190943,0.15271872060475006,0.98233217,16.75,1.1493276,0.4869073,0.2526539278131635,8.871837898283243,7.855978561503266,1.015859336779977,0.5382374371621252,0.3653309800699793,0.4869072993630573
163,21.0,76.28571,34.095238,14.619047,5.428571,2.4285715,8.809524,46.0461288690567,35.596027970314026,80.29850721359253,26.619047,57.809525,10.238095,28.761906,12.809524,15.952381,8.666667,25.428572,0.2778626,0.11963269560140548,1.6594595,12.857142,1.3196046,0.5490115,0.275947276854463,789.7916256744861,64.61905,31.904762,11.619047,4.904762,2.857143,10.761905,42.72419512271881,32.51670300960541,73.62637519836426,24.047619,56.285713,6.952381,21.380953,9.571428,13.0,8.285714,23.619047,0.25701624,0.1478941498401116,1.079646,16.095238,1.1480541,0.4890017,0.23096447228091432,9.658966684389899,8.181784650453212,1.4771820339366872,0.5490115080516575,0.34647738864918387,0.48900170279445515
233,26.0,76.26923,38.576923,12.269231,3.7307692,1.8461539,13.115385,44.97487545013428,36.46209239959717,73.16561937332153,27.538462,61.23077,7.769231,21.307692,13.423077,18.346153,11.346154,27.23077,0.336758,0.15913163908685743,0.9354839,16.346153,1.245603,0.5131909,0.29962309799468473,1054.4995864996756,79.0,34.884617,13.576923,6.3846154,3.7692308,9.115385,44.4770872592926,35.88143587112427,71.100914478302,29.115385,65.46154,8.846154,24.653847,11.923077,16.76923,10.846154,24.038462,0.2984127,0.11122374529180121,1.4894515,17.192308,1.2068155,0.5123384,0.2561691949196429,7.2327415749084745,7.491705166261277,-0.2589635913528028,0.5131909577488573,0.35735435757045997,0.5123384203915765
2747,26.0,76.26923,36.884617,15.538462,4.269231,2.7307692,11.423077,46.88503444194794,36.35014891624451,62.192392349243164,28.076923,59.884617,9.423077,25.923077,10.692307,17.192308,10.230769,26.653847,0.32164448,0.14483000522640205,1.3602693,16.26923,1.2736031,0.5475273,0.2870905561606915,871.444835047857,74.42308,32.76923,12.615385,6.423077,2.9230769,9.5,43.790850043296814,35.47351658344269,74.20634627342224,25.76923,58.846153,8.5,23.961538,14.384615,19.384615,8.461538,24.307692,0.25581396,0.1235766191350751,1.3279352,16.846153,1.2647059,0.5101307,0.32941176290657437,8.752043380440888,8.540194055532261,0.21184932490862707,0.5475272806704266,0.3626108929988749,0.5101307132175658
